instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,total_hour
12933.0,2012-06-28,3,1,6,1.0,0,4,1,1,0.66,0.6212,0.54,0.0,11,14,25,25.0
12934.0,2012-06-28,3,1,6,2.0,0,4,1,1,0.66,0.6212,0.5,0.0896,1,12,13,13.0
12935.0,2012-06-28,3,1,6,3.0,0,4,1,1,0.66,0.6212,0.5,0.0896,1,6,7,7.0
12936.0,2012-06-28,3,1,6,4.0,0,4,1,1,0.62,0.6061,0.61,0.1045,0,11,11,11.0
12937.0,2012-06-28,3,1,6,5.0,0,4,1,1,0.62,0.6212,0.57,0.0896,8,39,47,47.0
12938.0,2012-06-28,3,1,6,6.0,0,4,1,1,0.62,0.6212,0.57,0.0896,8,185,193,193.0
12939.0,2012-06-28,3,1,6,7.0,0,4,1,1,0.62,0.6061,0.61,0.1045,24,484,508,508.0
12940.0,2012-06-28,3,1,6,8.0,0,4,1,1,0.66,0.6212,0.5,0.1343,40,577,617,617.0
12941.0,2012-06-28,3,1,6,9.0,0,4,1,1,0.7,0.6515,0.54,0.1642,33,318,351,351.0
12942.0,2012-06-28,3,1,6,10.0,0,4,1,1,0.74,0.6667,0.48,0.194,40,144,184,184.0
12943.0,2012-06-28,3,1,6,11.0,0,4,1,1,0.8,0.697,0.31,0.194,41,170,211,211.0
12944.0,2012-06-28,3,1,6,12.0,0,4,1,1,0.84,0.7121,0.26,0.2836,49,227,276,276.0
12945.0,2012-06-28,3,1,6,13.0,0,4,1,1,0.86,0.7424,0.26,0.2239,31,205,236,236.0
12946.0,2012-06-28,3,1,6,14.0,0,4,1,1,0.86,0.7273,0.25,0.3284,66,188,254,254.0
12947.0,2012-06-28,3,1,6,15.0,0,4,1,1,0.86,0.7273,0.25,0.3284,24,195,219,219.0
12948.0,2012-06-28,3,1,6,16.0,0,4,1,1,0.88,0.7424,0.23,0.194,56,331,387,387.0
12949.0,2012-06-28,3,1,6,17.0,0,4,1,1,0.88,0.7424,0.22,0.194,71,634,705,705.0
12950.0,2012-06-28,3,1,6,18.0,0,4,1,1,0.86,0.7273,0.25,0.2239,100,597,697,697.0
12951.0,2012-06-28,3,1,6,19.0,0,4,1,1,0.84,0.7273,0.3,0.2985,79,492,571,571.0
12952.0,2012-06-28,3,1,6,20.0,0,4,1,1,0.82,0.7273,0.34,0.194,71,399,470,470.0
12953.0,2012-06-28,3,1,6,21.0,0,4,1,1,0.76,0.697,0.55,0.194,89,309,398,398.0
12954.0,2012-06-28,3,1,6,22.0,0,4,1,1,0.76,0.697,0.52,0.1642,50,224,274,274.0
12955.0,2012-06-28,3,1,6,23.0,0,4,1,1,0.74,0.6667,0.48,0.1343,26,145,171,171.0
12956.0,2012-06-29,3,1,6,0.0,0,5,1,1,0.74,0.6667,0.48,0.1343,24,90,114,114.0
12957.0,2012-06-29,3,1,6,1.0,0,5,1,1,0.74,0.6667,0.51,0.1642,9,33,42,42.0
12958.0,2012-06-29,3,1,6,2.0,0,5,1,1,0.72,0.6667,0.58,0.194,3,15,18,18.0
12959.0,2012-06-29,3,1,6,3.0,0,5,1,1,0.72,0.6667,0.58,0.194,3,5,8,8.0
12960.0,2012-06-29,3,1,6,4.0,0,5,1,1,0.7,0.6515,0.65,0.1642,1,9,10,10.0
12961.0,2012-06-29,3,1,6,5.0,0,5,1,1,0.7,0.6515,0.61,0.1045,6,39,45,45.0
12962.0,2012-06-29,3,1,6,6.0,0,5,1,2,0.7,0.6515,0.61,0.1642,15,148,163,163.0
12963.0,2012-06-29,3,1,6,7.0,0,5,1,1,0.7,0.6515,0.61,0.1045,19,361,380,380.0
12964.0,2012-06-29,3,1,6,8.0,0,5,1,2,0.74,0.6818,0.55,0.1045,48,576,624,624.0
12965.0,2012-06-29,3,1,6,9.0,0,5,1,1,0.76,0.697,0.55,0.1642,39,261,300,300.0
12966.0,2012-06-29,3,1,6,10.0,0,5,1,1,0.9,0.8333,0.39,0.2985,32,139,171,171.0
12967.0,2012-06-29,3,1,6,11.0,0,5,1,2,0.9,0.8485,0.42,0.2836,51,137,188,188.0
12968.0,2012-06-29,3,1,6,12.0,0,5,1,2,0.92,0.8788,0.4,0.2537,53,173,226,226.0
12969.0,2012-06-29,3,1,6,13.0,0,5,1,1,0.94,0.8788,0.38,0.194,45,194,239,239.0
12970.0,2012-06-29,3,1,6,14.0,0,5,1,1,0.96,0.9091,0.36,0.2239,49,184,233,233.0
12971.0,2012-06-29,3,1,6,15.0,0,5,1,1,0.96,0.9091,0.36,0.0,47,183,230,230.0
12972.0,2012-06-29,3,1,6,16.0,0,5,1,1,0.96,0.9091,0.36,0.0,59,292,351,351.0
12973.0,2012-06-29,3,1,6,17.0,0,5,1,1,0.98,0.9242,0.34,0.194,82,457,539,539.0
12974.0,2012-06-29,3,1,6,18.0,0,5,1,1,0.96,0.8636,0.31,0.0,50,414,464,464.0
12975.0,2012-06-29,3,1,6,19.0,0,5,1,1,0.9,0.8788,0.47,0.194,60,303,363,363.0
12976.0,2012-06-29,3,1,6,20.0,0,5,1,1,0.92,0.8939,0.42,0.2537,53,255,308,308.0
12977.0,2012-06-29,3,1,6,21.0,0,5,1,2,0.86,0.8333,0.53,0.194,41,195,236,236.0
12978.0,2012-06-29,3,1,6,22.0,0,5,1,3,0.82,0.8333,0.63,0.194,34,129,163,163.0
12979.0,2012-06-29,3,1,6,23.0,0,5,1,3,0.82,0.8333,0.63,0.194,6,42,48,48.0
12980.0,2012-06-30,3,1,6,0.0,0,6,0,3,0.64,0.5758,0.89,0.1642,4,65,69,69.0
12981.0,2012-06-30,3,1,6,1.0,0,6,0,3,0.64,0.5758,0.89,0.2239,3,55,58,58.0
12982.0,2012-06-30,3,1,6,2.0,0,6,0,2,0.64,0.5758,0.89,0.0,7,54,61,61.0
12983.0,2012-06-30,3,1,6,3.0,0,6,0,2,0.64,0.5758,0.89,0.0,3,20,23,23.0
12984.0,2012-06-30,3,1,6,4.0,0,6,0,2,0.62,0.5455,0.94,0.0,3,15,18,18.0
12985.0,2012-06-30,3,1,6,5.0,0,6,0,1,0.64,0.5758,0.89,0.1642,3,7,10,10.0
12986.0,2012-06-30,3,1,6,6.0,0,6,0,1,0.64,0.5758,0.89,0.1642,6,36,42,42.0
12987.0,2012-06-30,3,1,6,7.0,0,6,0,1,0.64,0.5758,0.89,0.1642,10,82,92,92.0
12988.0,2012-06-30,3,1,6,8.0,0,6,0,1,0.64,0.5758,0.89,0.1642,26,168,194,194.0
12989.0,2012-06-30,3,1,6,9.0,0,6,0,1,0.64,0.5758,0.89,0.1642,41,234,275,275.0
12990.0,2012-06-30,3,1,6,10.0,0,6,0,1,0.88,0.7727,0.3,0.2537,96,308,404,404.0
12991.0,2012-06-30,3,1,6,11.0,0,6,0,1,0.88,0.7727,0.3,0.2537,102,350,452,452.0
12992.0,2012-06-30,3,1,6,12.0,0,6,0,1,0.88,0.7727,0.3,0.2537,143,328,471,471.0
12993.0,2012-06-30,3,1,6,13.0,0,6,0,1,0.88,0.7727,0.3,0.2537,105,323,428,428.0
12994.0,2012-06-30,3,1,6,14.0,0,6,0,1,0.88,0.7727,0.3,0.2537,114,295,409,409.0
12995.0,2012-06-30,3,1,6,15.0,0,6,0,1,0.88,0.7727,0.3,0.2537,117,287,404,404.0
12996.0,2012-06-30,3,1,6,16.0,0,6,0,1,0.9,0.7879,0.29,0.1642,109,264,373,373.0
12997.0,2012-06-30,3,1,6,17.0,0,6,0,1,0.88,0.7727,0.32,0.1343,131,231,362,362.0
12998.0,2012-06-30,3,1,6,18.0,0,6,0,1,0.88,0.7879,0.35,0.0,91,248,339,339.0
12999.0,2012-06-30,3,1,6,19.0,0,6,0,1,0.84,0.7576,0.44,0.2537,134,240,374,374.0
13000.0,2012-06-30,3,1,6,20.0,0,6,0,1,0.82,0.7727,0.52,0.1642,88,204,292,292.0
13001.0,2012-06-30,3,1,6,21.0,0,6,0,1,0.82,0.7727,0.52,0.1642,48,165,213,213.0
13002.0,2012-06-30,3,1,6,22.0,0,6,0,1,0.78,0.7424,0.62,0.1642,38,134,172,172.0
13003.0,2012-06-30,3,1,6,23.0,0,6,0,1,0.78,0.7424,0.62,0.0896,33,119,152,152.0
13004.0,2012-07-01,3,1,7,0.0,0,0,0,1,0.76,0.7273,0.66,0.0,27,122,149,149.0
13005.0,2012-07-01,3,1,7,1.0,0,0,0,1,0.74,0.697,0.7,0.1343,12,81,93,93.0
13006.0,2012-07-01,3,1,7,2.0,0,0,0,1,0.72,0.697,0.74,0.0896,21,69,90,90.0
13007.0,2012-07-01,3,1,7,3.0,0,0,0,1,0.72,0.7121,0.84,0.1343,6,27,33,33.0
13008.0,2012-07-01,3,1,7,4.0,0,0,0,1,0.7,0.6667,0.79,0.194,0,4,4,4.0
13009.0,2012-07-01,3,1,7,5.0,0,0,0,1,0.68,0.6364,0.79,0.1045,3,7,10,10.0
13010.0,2012-07-01,3,1,7,6.0,0,0,0,1,0.7,0.6667,0.79,0.0896,8,19,27,27.0
13011.0,2012-07-01,3,1,7,7.0,0,0,0,1,0.74,0.697,0.7,0.0,13,37,50,50.0
13012.0,2012-07-01,3,1,7,8.0,0,0,0,1,0.78,0.7424,0.62,0.1045,36,106,142,142.0
13013.0,2012-07-01,3,1,7,9.0,0,0,0,1,0.82,0.7879,0.56,0.0,51,168,219,219.0
13014.0,2012-07-01,3,1,7,10.0,0,0,0,1,0.86,0.7879,0.44,0.2985,98,268,366,366.0
13015.0,2012-07-01,3,1,7,11.0,0,0,0,1,0.88,0.803,0.39,0.2239,121,256,377,377.0
13016.0,2012-07-01,3,1,7,12.0,0,0,0,1,0.9,0.8182,0.37,0.2239,114,319,433,433.0
13017.0,2012-07-01,3,1,7,13.0,0,0,0,1,0.92,0.8333,0.33,0.2537,111,309,420,420.0
13018.0,2012-07-01,3,1,7,14.0,0,0,0,1,0.92,0.8333,0.33,0.2537,98,346,444,444.0
13019.0,2012-07-01,3,1,7,15.0,0,0,0,1,0.9,0.8182,0.37,0.2836,101,244,345,345.0
13020.0,2012-07-01,3,1,7,16.0,0,0,0,1,0.92,0.8333,0.33,0.2985,85,228,313,313.0
13021.0,2012-07-01,3,1,7,17.0,0,0,0,1,0.92,0.803,0.26,0.2985,90,323,413,413.0
13022.0,2012-07-01,3,1,7,18.0,0,0,0,1,0.88,0.7727,0.32,0.3582,95,275,370,370.0
13023.0,2012-07-01,3,1,7,19.0,0,0,0,1,0.84,0.7424,0.39,0.1343,103,279,382,382.0
13024.0,2012-07-01,3,1,7,20.0,0,0,0,1,0.84,0.7424,0.39,0.1343,88,244,332,332.0
13025.0,2012-07-01,3,1,7,21.0,0,0,0,1,0.84,0.7424,0.39,0.1343,77,181,258,258.0
13026.0,2012-07-01,3,1,7,22.0,0,0,0,1,0.82,0.7424,0.43,0.1343,41,110,151,151.0
13027.0,2012-07-01,3,1,7,23.0,0,0,0,3,0.78,0.7121,0.52,0.1642,22,88,110,110.0
13028.0,2012-07-02,3,1,7,0.0,0,1,1,2,0.76,0.7121,0.58,0.2239,12,31,43,43.0
13029.0,2012-07-02,3,1,7,1.0,0,1,1,2,0.76,0.7121,0.58,0.194,3,14,17,17.0
13030.0,2012-07-02,3,1,7,2.0,0,1,1,2,0.74,0.6667,0.51,0.2537,1,14,15,15.0
13031.0,2012-07-02,3,1,7,3.0,0,1,1,2,0.72,0.6667,0.54,0.4179,0,5,5,5.0
13032.0,2012-07-02,3,1,7,4.0,0,1,1,2,0.72,0.6667,0.54,0.2985,2,10,12,12.0
13033.0,2012-07-02,3,1,7,5.0,0,1,1,2,0.72,0.6667,0.51,0.0,3,37,40,40.0
13034.0,2012-07-02,3,1,7,6.0,0,1,1,1,0.7,0.6515,0.58,0.1045,4,132,136,136.0
13035.0,2012-07-02,3,1,7,7.0,0,1,1,1,0.74,0.6667,0.51,0.1045,8,390,398,398.0
13036.0,2012-07-02,3,1,7,8.0,0,1,1,1,0.76,0.697,0.52,0.194,20,548,568,568.0
13037.0,2012-07-02,3,1,7,9.0,0,1,1,1,0.78,0.697,0.46,0.2537,56,239,295,295.0
13038.0,2012-07-02,3,1,7,10.0,0,1,1,1,0.8,0.7273,0.43,0.2537,70,104,174,174.0
13039.0,2012-07-02,3,1,7,11.0,0,1,1,1,0.84,0.7273,0.28,0.2985,67,134,201,201.0
13040.0,2012-07-02,3,1,7,12.0,0,1,1,1,0.84,0.7273,0.32,0.194,74,183,257,257.0
13041.0,2012-07-02,3,1,7,13.0,0,1,1,1,0.86,0.7576,0.34,0.2239,74,162,236,236.0
13042.0,2012-07-02,3,1,7,14.0,0,1,1,1,0.86,0.7576,0.34,0.2239,79,151,230,230.0
13043.0,2012-07-02,3,1,7,15.0,0,1,1,1,0.84,0.7424,0.36,0.194,59,175,234,234.0
13044.0,2012-07-02,3,1,7,16.0,0,1,1,1,0.84,0.7424,0.36,0.2836,61,304,365,365.0
13045.0,2012-07-02,3,1,7,17.0,0,1,1,1,0.84,0.7273,0.32,0.1343,82,665,747,747.0
13046.0,2012-07-02,3,1,7,18.0,0,1,1,1,0.84,0.7273,0.32,0.1642,72,658,730,730.0
13047.0,2012-07-02,3,1,7,19.0,0,1,1,1,0.78,0.697,0.43,0.1343,71,510,581,581.0
13048.0,2012-07-02,3,1,7,20.0,0,1,1,1,0.78,0.697,0.43,0.1343,38,357,395,395.0
13049.0,2012-07-02,3,1,7,21.0,0,1,1,1,0.76,0.6818,0.45,0.1343,17,241,258,258.0
13050.0,2012-07-02,3,1,7,22.0,0,1,1,1,0.74,0.6667,0.51,0.1642,19,169,188,188.0
13051.0,2012-07-02,3,1,7,23.0,0,1,1,1,0.74,0.6667,0.51,0.1045,12,90,102,102.0
13052.0,2012-07-03,3,1,7,0.0,0,2,1,1,0.72,0.6667,0.54,0.0,9,44,53,53.0
13053.0,2012-07-03,3,1,7,1.0,0,2,1,1,0.72,0.6667,0.58,0.0,5,9,14,14.0
13054.0,2012-07-03,3,1,7,2.0,0,2,1,1,0.72,0.6667,0.58,0.0,2,8,10,10.0
13055.0,2012-07-03,3,1,7,3.0,0,2,1,1,0.7,0.6515,0.65,0.1343,0,2,2,2.0
13056.0,2012-07-03,3,1,7,4.0,0,2,1,1,0.68,0.6364,0.65,0.1045,0,6,6,6.0
13057.0,2012-07-03,3,1,7,5.0,0,2,1,1,0.7,0.6515,0.61,0.0,2,33,35,35.0
13058.0,2012-07-03,3,1,7,6.0,0,2,1,1,0.7,0.6515,0.65,0.1343,5,149,154,154.0
13059.0,2012-07-03,3,1,7,7.0,0,2,1,1,0.74,0.6818,0.58,0.0,21,462,483,483.0
13060.0,2012-07-03,3,1,7,8.0,0,2,1,1,0.74,0.6818,0.62,0.0896,42,604,646,646.0
13061.0,2012-07-03,3,1,7,9.0,0,2,1,1,0.8,0.7424,0.49,0.1642,46,226,272,272.0
13062.0,2012-07-03,3,1,7,10.0,0,2,1,1,0.82,0.7424,0.43,0.2239,56,153,209,209.0
13063.0,2012-07-03,3,1,7,11.0,0,2,1,1,0.86,0.7576,0.34,0.194,66,151,217,217.0
13064.0,2012-07-03,3,1,7,12.0,0,2,1,1,0.88,0.7576,0.28,0.194,74,198,272,272.0
13065.0,2012-07-03,3,1,7,13.0,0,2,1,1,0.9,0.7727,0.25,0.1343,80,203,283,283.0
13066.0,2012-07-03,3,1,7,14.0,0,2,1,1,0.9,0.7727,0.25,0.194,69,241,310,310.0
13067.0,2012-07-03,3,1,7,15.0,0,2,1,2,0.9,0.7727,0.24,0.0,71,330,401,401.0
13068.0,2012-07-03,3,1,7,16.0,0,2,1,2,0.9,0.7727,0.24,0.194,90,437,527,527.0
13069.0,2012-07-03,3,1,7,17.0,0,2,1,2,0.86,0.7424,0.3,0.1642,102,620,722,722.0
13070.0,2012-07-03,3,1,7,18.0,0,2,1,2,0.86,0.7424,0.3,0.0,85,542,627,627.0
13071.0,2012-07-03,3,1,7,19.0,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497,497.0
13072.0,2012-07-03,3,1,7,20.0,0,2,1,3,0.76,0.697,0.55,0.4925,80,296,376,376.0
13073.0,2012-07-03,3,1,7,21.0,0,2,1,2,0.7,0.6515,0.7,0.2836,36,160,196,196.0
13074.0,2012-07-03,3,1,7,22.0,0,2,1,1,0.68,0.6364,0.79,0.194,26,151,177,177.0
13075.0,2012-07-03,3,1,7,23.0,0,2,1,1,0.66,0.6061,0.83,0.0,19,152,171,171.0
13076.0,2012-07-04,3,1,7,0.0,1,3,0,1,0.68,0.6364,0.79,0.0896,19,140,159,159.0
13077.0,2012-07-04,3,1,7,1.0,1,3,0,1,0.68,0.6364,0.74,0.0,27,96,123,123.0
13078.0,2012-07-04,3,1,7,2.0,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93,93.0
13079.0,2012-07-04,3,1,7,3.0,1,3,0,1,0.68,0.6364,0.74,0.194,9,23,32,32.0
13080.0,2012-07-04,3,1,7,4.0,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16,16.0
13081.0,2012-07-04,3,1,7,5.0,1,3,0,1,0.66,0.6212,0.69,0.0,5,14,19,19.0
13082.0,2012-07-04,3,1,7,6.0,1,3,0,1,0.66,0.6212,0.69,0.0,9,23,32,32.0
13083.0,2012-07-04,3,1,7,7.0,1,3,0,1,0.68,0.6364,0.65,0.0,10,62,72,72.0
13084.0,2012-07-04,3,1,7,8.0,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110,153,153.0
13085.0,2012-07-04,3,1,7,9.0,1,3,0,1,0.76,0.697,0.52,0.0,90,203,293,293.0
13086.0,2012-07-04,3,1,7,10.0,1,3,0,1,0.8,0.7273,0.46,0.0,143,304,447,447.0
13087.0,2012-07-04,3,1,7,11.0,1,3,0,1,0.82,0.7576,0.46,0.1343,164,321,485,485.0
13088.0,2012-07-04,3,1,7,12.0,1,3,0,1,0.86,0.7879,0.41,0.2239,164,330,494,494.0
13089.0,2012-07-04,3,1,7,13.0,1,3,0,1,0.9,0.8182,0.35,0.0,177,322,499,499.0
13090.0,2012-07-04,3,1,7,14.0,1,3,0,1,0.9,0.8182,0.37,0.1642,190,357,547,547.0
13091.0,2012-07-04,3,1,7,15.0,1,3,0,1,0.92,0.8485,0.35,0.2985,155,299,454,454.0
13092.0,2012-07-04,3,1,7,16.0,1,3,0,1,0.92,0.8485,0.35,0.2537,163,226,389,389.0
13093.0,2012-07-04,3,1,7,17.0,1,3,0,1,0.92,0.8485,0.35,0.2985,161,253,414,414.0
13094.0,2012-07-04,3,1,7,18.0,1,3,0,1,0.9,0.8485,0.42,0.194,159,271,430,430.0
13095.0,2012-07-04,3,1,7,19.0,1,3,0,1,0.86,0.803,0.47,0.2239,177,255,432,432.0
13096.0,2012-07-04,3,1,7,20.0,1,3,0,1,0.86,0.803,0.47,0.2239,237,314,551,551.0
13097.0,2012-07-04,3,1,7,21.0,1,3,0,1,0.84,0.803,0.53,0.1343,222,362,584,584.0
13098.0,2012-07-04,3,1,7,22.0,1,3,0,1,0.82,0.7879,0.56,0.2239,175,327,502,502.0
13099.0,2012-07-04,3,1,7,23.0,1,3,0,2,0.78,0.697,0.43,0.0896,31,152,183,183.0
13100.0,2012-07-05,3,1,7,0.0,0,4,1,1,0.74,0.6667,0.51,0.1045,17,71,88,88.0
13101.0,2012-07-05,3,1,7,1.0,0,4,1,1,0.74,0.6667,0.51,0.2836,6,24,30,30.0
13102.0,2012-07-05,3,1,7,2.0,0,4,1,1,0.74,0.6667,0.51,0.0,4,14,18,18.0
13103.0,2012-07-05,3,1,7,3.0,0,4,1,1,0.72,0.6667,0.54,0.194,2,5,7,7.0
13104.0,2012-07-05,3,1,7,4.0,0,4,1,1,0.72,0.6667,0.58,0.0,0,7,7,7.0
13105.0,2012-07-05,3,1,7,5.0,0,4,1,1,0.72,0.6818,0.62,0.0,1,28,29,29.0
13106.0,2012-07-05,3,1,7,6.0,0,4,1,1,0.72,0.6667,0.58,0.0,3,130,133,133.0
13107.0,2012-07-05,3,1,7,7.0,0,4,1,1,0.76,0.697,0.55,0.0,27,316,343,343.0
13108.0,2012-07-05,3,1,7,8.0,0,4,1,1,0.8,0.7424,0.49,0.1343,36,514,550,550.0
13109.0,2012-07-05,3,1,7,9.0,0,4,1,1,0.84,0.7879,0.49,0.2985,47,246,293,293.0
13110.0,2012-07-05,3,1,7,10.0,0,4,1,1,0.86,0.7879,0.44,0.3582,69,117,186,186.0
13111.0,2012-07-05,3,1,7,11.0,0,4,1,1,0.9,0.8182,0.35,0.2985,107,137,244,244.0
13112.0,2012-07-05,3,1,7,12.0,0,4,1,1,0.9,0.8182,0.35,0.3582,88,188,276,276.0
13113.0,2012-07-05,3,1,7,13.0,0,4,1,1,0.92,0.8333,0.33,0.2239,129,181,310,310.0
13114.0,2012-07-05,3,1,7,14.0,0,4,1,1,0.92,0.8333,0.33,0.3284,87,154,241,241.0
13115.0,2012-07-05,3,1,7,15.0,0,4,1,1,0.92,0.8333,0.33,0.3582,71,183,254,254.0
13116.0,2012-07-05,3,1,7,16.0,0,4,1,1,0.92,0.8333,0.33,0.2537,109,324,433,433.0
13117.0,2012-07-05,3,1,7,17.0,0,4,1,1,0.92,0.8485,0.35,0.1642,114,575,689,689.0
13118.0,2012-07-05,3,1,7,18.0,0,4,1,2,0.9,0.8333,0.39,0.3284,96,511,607,607.0
13119.0,2012-07-05,3,1,7,19.0,0,4,1,2,0.88,0.803,0.39,0.2537,128,375,503,503.0
13120.0,2012-07-05,3,1,7,20.0,0,4,1,2,0.86,0.7879,0.41,0.2239,78,243,321,321.0
13121.0,2012-07-05,3,1,7,21.0,0,4,1,1,0.84,0.7727,0.47,0.194,91,232,323,323.0
13122.0,2012-07-05,3,1,7,22.0,0,4,1,1,0.82,0.803,0.59,0.1343,63,162,225,225.0
13123.0,2012-07-05,3,1,7,23.0,0,4,1,1,0.8,0.7576,0.55,0.1642,32,99,131,131.0
13124.0,2012-07-06,3,1,7,0.0,0,5,1,1,0.78,0.7424,0.62,0.1343,39,63,102,102.0
13125.0,2012-07-06,3,1,7,1.0,0,5,1,1,0.78,0.7273,0.55,0.2239,7,22,29,29.0
13126.0,2012-07-06,3,1,7,2.0,0,5,1,1,0.76,0.7121,0.62,0.1343,4,13,17,17.0
13127.0,2012-07-06,3,1,7,3.0,0,5,1,2,0.74,0.697,0.7,0.194,1,6,7,7.0
13128.0,2012-07-06,3,1,7,4.0,0,5,1,1,0.74,0.697,0.66,0.2239,2,4,6,6.0
13129.0,2012-07-06,3,1,7,5.0,0,5,1,1,0.74,0.697,0.66,0.194,4,31,35,35.0
13130.0,2012-07-06,3,1,7,6.0,0,5,1,1,0.74,0.697,0.66,0.194,4,127,131,131.0
13131.0,2012-07-06,3,1,7,7.0,0,5,1,1,0.78,0.697,0.46,0.1343,20,333,353,353.0
13132.0,2012-07-06,3,1,7,8.0,0,5,1,1,0.8,0.7121,0.41,0.1642,28,557,585,585.0
13133.0,2012-07-06,3,1,7,9.0,0,5,1,1,0.82,0.7273,0.36,0.1343,55,249,304,304.0
13134.0,2012-07-06,3,1,7,10.0,0,5,1,1,0.86,0.7424,0.3,0.0,80,130,210,210.0
13135.0,2012-07-06,3,1,7,11.0,0,5,1,1,0.84,0.7273,0.32,0.0896,92,141,233,233.0
13136.0,2012-07-06,3,1,7,12.0,0,5,1,1,0.88,0.7576,0.28,0.1045,111,220,331,331.0
13137.0,2012-07-06,3,1,7,13.0,0,5,1,1,0.9,0.7879,0.27,0.1045,99,194,293,293.0
13138.0,2012-07-06,3,1,7,14.0,0,5,1,1,0.9,0.803,0.31,0.1642,91,184,275,275.0
13139.0,2012-07-06,3,1,7,15.0,0,5,1,1,0.92,0.8182,0.29,0.194,79,206,285,285.0
13140.0,2012-07-06,3,1,7,16.0,0,5,1,1,0.92,0.8182,0.29,0.1045,69,300,369,369.0
13141.0,2012-07-06,3,1,7,17.0,0,5,1,1,0.92,0.8182,0.29,0.0,90,486,576,576.0
13142.0,2012-07-06,3,1,7,18.0,0,5,1,1,0.9,0.803,0.33,0.2537,106,454,560,560.0
13143.0,2012-07-06,3,1,7,19.0,0,5,1,1,0.88,0.7879,0.35,0.2239,112,306,418,418.0
13144.0,2012-07-06,3,1,7,20.0,0,5,1,1,0.86,0.7727,0.39,0.1045,91,245,336,336.0
13145.0,2012-07-06,3,1,7,21.0,0,5,1,1,0.82,0.7727,0.52,0.1343,77,223,300,300.0
13146.0,2012-07-06,3,1,7,22.0,0,5,1,1,0.8,0.7576,0.55,0.194,78,210,288,288.0
13147.0,2012-07-06,3,1,7,23.0,0,5,1,1,0.8,0.7879,0.63,0.1045,27,137,164,164.0
13148.0,2012-07-07,3,1,7,0.0,0,6,0,1,0.78,0.7576,0.66,0.1343,35,115,150,150.0
13149.0,2012-07-07,3,1,7,1.0,0,6,0,1,0.76,0.7273,0.7,0.1642,16,55,71,71.0
13150.0,2012-07-07,3,1,7,2.0,0,6,0,1,0.76,0.7424,0.72,0.1642,11,47,58,58.0
13151.0,2012-07-07,3,1,7,3.0,0,6,0,1,0.74,0.7121,0.74,0.1343,12,19,31,31.0
13152.0,2012-07-07,3,1,7,4.0,0,6,0,1,0.74,0.7121,0.74,0.1642,3,13,16,16.0
13153.0,2012-07-07,3,1,7,5.0,0,6,0,1,0.74,0.7121,0.74,0.194,2,12,14,14.0
13154.0,2012-07-07,3,1,7,6.0,0,6,0,1,0.74,0.7121,0.74,0.1045,4,27,31,31.0
13155.0,2012-07-07,3,1,7,7.0,0,6,0,1,0.78,0.7576,0.66,0.1045,8,63,71,71.0
13156.0,2012-07-07,3,1,7,8.0,0,6,0,1,0.82,0.8333,0.63,0.194,32,120,152,152.0
13157.0,2012-07-07,3,1,7,9.0,0,6,0,1,0.84,0.8333,0.59,0.1642,69,187,256,256.0
13158.0,2012-07-07,3,1,7,10.0,0,6,0,1,0.92,0.8636,0.37,0.2239,100,225,325,325.0
13159.0,2012-07-07,3,1,7,11.0,0,6,0,1,0.94,0.8788,0.38,0.194,122,245,367,367.0
13160.0,2012-07-07,3,1,7,12.0,0,6,0,1,0.96,0.8636,0.31,0.3582,124,218,342,342.0
13161.0,2012-07-07,3,1,7,13.0,0,6,0,2,0.96,0.8636,0.31,0.2537,116,244,360,360.0
13162.0,2012-07-07,3,1,7,14.0,0,6,0,2,0.96,0.8636,0.3,0.1343,105,203,308,308.0
13163.0,2012-07-07,3,1,7,15.0,0,6,0,1,0.96,0.8485,0.26,0.0,113,193,306,306.0
13164.0,2012-07-07,3,1,7,16.0,0,6,0,1,1.0,0.8636,0.19,0.1642,102,192,294,294.0
13165.0,2012-07-07,3,1,7,17.0,0,6,0,1,0.96,0.8485,0.26,0.1343,103,176,279,279.0
13166.0,2012-07-07,3,1,7,18.0,0,6,0,1,0.94,0.8333,0.29,0.0896,83,194,277,277.0
13167.0,2012-07-07,3,1,7,19.0,0,6,0,1,0.92,0.8333,0.33,0.1343,68,219,287,287.0
13168.0,2012-07-07,3,1,7,20.0,0,6,0,1,0.9,0.8182,0.37,0.1642,79,197,276,276.0
13169.0,2012-07-07,3,1,7,21.0,0,6,0,1,0.88,0.7879,0.37,0.194,51,150,201,201.0
13170.0,2012-07-07,3,1,7,22.0,0,6,0,1,0.84,0.8333,0.59,0.194,56,164,220,220.0
13171.0,2012-07-07,3,1,7,23.0,0,6,0,1,0.84,0.8182,0.56,0.1642,34,114,148,148.0
13172.0,2012-07-08,3,1,7,0.0,0,0,0,1,0.82,0.7879,0.56,0.1343,22,125,147,147.0
13173.0,2012-07-08,3,1,7,1.0,0,0,0,1,0.82,0.7879,0.56,0.1045,25,99,124,124.0
13174.0,2012-07-08,3,1,7,2.0,0,0,0,1,0.82,0.7727,0.52,0.1045,11,59,70,70.0
